,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
597,-0.15,0.12,0.32,3.19,-34.75,8.31,-6.55,5.04,0.42,0.31,0.5,0.57,0.58,4586292,24347,W,-2.8431359647166126,-2.446642511536007,1.0247322039634073,2.801958320544232,-0.050985723418768246,-0.040557978831803204
598,-0.15,0.12,0.32,3.19,-34.75,8.31,-10.38,6.73,0.57,0.31,0.5,0.57,0.58,4586330,24385,W,-2.698359381414616,-2.989764294871076,1.0435468603326892,2.7035591002211206,-0.03530305382316319,0.0390614800994706
599,0.31,-0.28,0.59,3.19,-34.75,8.31,-10.38,6.73,0.57,0.31,0.5,0.57,0.58,4586370,24425,W,-2.962113980929899,2.8155988730954515,1.054744346042154,2.6374466594285866,0.029623317328266802,0.036138346610947024
600,0.31,-0.28,0.59,3.19,-34.75,8.31,-7.55,6.08,0.76,0.31,0.5,0.57,0.58,4586411,24466,W,2.713091929506597,2.7225467255077316,0.9809638774416668,2.6979485892227717,0.10882260137604408,0.14984283714082894
601,-0.27,0.11,1.17,3.19,-34.75,8.31,-7.55,6.08,0.76,0.31,0.5,0.57,0.58,4586448,24503,W,1.9678569175387735,2.6425259035334707,0.8097309063403956,2.977853204357832,0.1370172137633155,0.530116337221845
602,-0.27,0.11,1.17,3.19,-34.75,8.31,-7.78,6.84,1.45,0.31,0.5,0.57,0.58,4586488,24543,W,1.191645712769945,2.3749215543124382,0.5694750010828558,-3.037757514733457,0.07983146532080458,0.9221349925642895
603,-0.27,0.11,1.17,3.19,-34.75,8.31,-7.36,7.19,0.88,0.31,0.5,0.57,0.58,4586526,24581,W,0.42211821891178836,2.03653969278535,0.2881218319643201,-3.0303151458422786,-0.057654366133437454,0.9896629250970782
604,-0.27,0.11,1.17,3.19,-34.75,8.31,-7.66,9.14,0.07,0.31,0.5,0.57,0.58,4586565,24620,W,-0.30523297958577583,1.6705995280705856,-0.011352206187420203,3.0913799040122925,-0.2534915676785812,0.8657133299710688
605,0.69,-0.23,3.09,3.19,-34.75,8.31,-7.66,9.14,0.07,0.31,0.5,0.57,0.58,4586604,24659,W,-0.9305528690620756,1.2877034458503036,-0.3115035659002932,2.850988997114347,-0.48740693336100116,0.6623475112387218
606,0.69,-0.23,3.09,3.19,-34.75,8.31,-16.13,10.67,3.1,0.31,0.5,0.57,0.58,4586643,24698,W,-1.4403281780049162,0.8950684564245194,-0.6015451096757298,2.573191740692483,-0.7475715527773421,0.42869720076188794
607,0.69,-0.23,3.09,3.19,-34.75,8.31,-10.3,8.26,1.88,0.31,0.5,0.57,0.58,4586682,24737,W,-1.840120045234032,0.4977105177008698,-0.8778720397344625,2.2751036011706485,-1.0317800210657002,0.1890074402410295
608,-1.75,3.06,1.45,3.19,-34.75,8.31,-10.3,8.26,1.88,0.31,0.5,0.57,0.58,4586723,24778,W,-2.121671411746446,0.10062203346381733,-1.1441037165899697,1.9611577944417915,-1.3494828833389896,-0.04461175701523363
609,-0.05,1.87,1.15,3.19,-34.75,8.31,-10.3,8.26,1.88,0.31,0.5,0.57,0.58,4586762,24817,W,-2.2782316640932594,-0.2924540008379096,-1.407624132219133,1.628929297296929,-1.7305573005849382,-0.2635994953825314
610,-0.05,1.87,1.15,3.19,-34.75,8.31,-3.79,2.13,3.79,0.31,0.5,0.57,0.58,4586801,24856,W,-2.3798516275076715,-0.6808791784343806,-1.6749562983028792,1.2609613265577406,-2.2711774974398415,-0.4615990442842203
