,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime
223,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240192.0
224,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240231.0
225,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,240269.0
226,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,240308.0
227,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240349.0
228,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240388.0
229,0.0,0.0,0.0,23.69,16.0,-0.63,-9.46,1.52,1.26,-0.57,0.35,0.67,0.31,240428.0
230,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240465.0
231,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240542.0
232,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240581.0
233,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,240619.0
234,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,240659.0
235,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,240698.0
236,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,240737.0
237,0.0,0.0,0.0,23.69,16.0,-0.63,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,240777.0
238,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240815.0
239,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240852.0
240,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,240891.0
241,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.55,1.26,-0.57,0.35,0.67,0.31,240967.0
242,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.55,1.26,-0.57,0.35,0.67,0.31,241006.0
243,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.55,1.26,-0.57,0.35,0.67,0.31,241046.0
244,0.0,0.0,0.0,23.69,16.0,-0.63,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,241084.0
245,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241124.0
246,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,241161.0
247,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,241200.0
248,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241239.0
249,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,241278.0
250,0.0,0.0,0.0,23.69,16.0,-0.63,-9.46,1.55,1.3,-0.57,0.35,0.67,0.31,241316.0
251,0.0,0.0,0.0,23.69,16.0,-0.63,-9.46,1.55,1.3,-0.57,0.35,0.67,0.31,241355.0
252,0.0,0.0,0.0,23.69,16.0,-0.63,-9.46,1.55,1.3,-0.57,0.35,0.67,0.31,241395.0
253,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241434.0
254,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.55,1.26,-0.57,0.35,0.67,0.31,241473.0
255,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241511.0
256,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241549.0
257,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.55,1.3,-0.57,0.35,0.67,0.31,241589.0
258,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,241629.0
259,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.55,1.3,-0.57,0.35,0.67,0.31,241666.0
260,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.55,1.3,-0.57,0.35,0.67,0.31,241705.0
261,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241744.0
262,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241783.0
263,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241821.0
264,0.0,0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,241859.0
265,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,241898.0
266,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,241938.0
267,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,241978.0
268,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242016.0
269,0.0,-0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242056.0
270,0.0,-0.0,0.0,23.69,16.0,-0.63,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,242097.0
271,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,242137.0
272,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,242177.0
273,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.46,1.55,1.26,-0.57,0.35,0.67,0.31,242214.0
274,0.0,0.0,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,242255.0
275,-0.0,-0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,242294.0
276,-0.0,-0.0,0.0,23.69,16.0,-0.63,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,242334.0
277,-0.0,-0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242375.0
278,-0.0,-0.0,0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242414.0
279,0.0,0.01,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242454.0
280,0.0,0.01,-0.0,23.69,16.0,-0.63,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242493.0
281,0.0,0.01,-0.0,23.69,16.0,-0.63,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,242532.0
282,0.0,0.01,-0.0,23.69,16.0,-0.63,-9.5,1.55,1.3,-0.57,0.35,0.67,0.31,242571.0
283,0.0,0.01,-0.0,24.75,15.0,-2.38,-9.5,1.55,1.3,-0.57,0.35,0.67,0.31,242610.0
284,-0.0,-0.0,0.01,24.75,15.0,-2.38,-9.5,1.55,1.3,-0.57,0.35,0.67,0.31,242649.0
285,-0.0,-0.0,0.01,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242690.0
286,0.0,0.0,-0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242731.0
287,0.0,0.0,-0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242768.0
288,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,242808.0
289,0.0,0.0,0.0,24.75,15.0,-2.38,-9.46,1.52,1.26,-0.57,0.35,0.67,0.31,242848.0
290,0.0,-0.0,0.0,24.75,15.0,-2.38,-9.46,1.52,1.26,-0.57,0.35,0.67,0.31,242888.0
291,0.0,-0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,242927.0
292,0.0,-0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,242966.0
293,0.0,-0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243007.0
294,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243046.0
295,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243086.0
296,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243126.0
297,0.0,0.0,0.0,24.75,15.0,-2.38,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,243164.0
298,0.0,0.0,-0.0,24.75,15.0,-2.38,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,243202.0
299,-0.0,-0.0,0.0,24.75,15.0,-2.38,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,243241.0
300,-0.0,-0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243280.0
301,-0.0,-0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243319.0
302,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243359.0
303,-0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243398.0
304,-0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243438.0
305,-0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243478.0
306,-0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.55,1.26,-0.57,0.35,0.67,0.31,243516.0
307,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.55,1.26,-0.57,0.35,0.67,0.31,243556.0
308,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243596.0
309,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243636.0
310,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243675.0
311,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243712.0
312,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243750.0
313,0.0,0.0,-0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243789.0
314,0.0,0.0,-0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,243829.0
315,0.0,0.0,-0.0,24.75,15.0,-2.38,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,243867.0
316,0.0,0.0,-0.01,24.75,15.0,-2.38,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,243907.0
317,0.0,0.0,-0.01,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243948.0
318,0.0,0.01,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,243988.0
319,0.0,0.01,0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,244027.0
320,0.0,0.01,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,244065.0
321,0.0,0.0,0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,244104.0
322,0.0,-0.0,-0.0,24.75,15.0,-2.38,-9.5,1.52,1.3,-0.57,0.35,0.67,0.31,244142.0
323,0.0,-0.0,-0.0,24.75,15.0,-2.38,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,244182.0
324,0.0,-0.0,-0.0,24.75,15.0,-2.38,-9.46,1.52,1.26,-0.57,0.35,0.67,0.31,244220.0
325,0.0,-0.0,-0.0,23.75,16.88,-2.13,-9.46,1.52,1.26,-0.57,0.35,0.67,0.31,244259.0
326,-0.0,0.0,-0.0,23.75,16.88,-2.13,-9.46,1.52,1.26,-0.57,0.35,0.67,0.31,244299.0
327,-0.0,0.0,-0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.57,0.35,0.67,0.31,244339.0
328,-0.0,0.0,-0.0,23.75,16.88,-2.13,-9.5,1.55,1.26,-0.57,0.35,0.67,0.31,244380.0
329,-0.0,0.0,-0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.57,0.35,0.67,0.31,244419.0
330,-0.0,0.0,-0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,244458.0
331,0.0,0.0,-0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,244499.0
332,0.0,0.0,-0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,244539.0
333,0.0,0.0,-0.0,23.75,16.88,-2.13,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,244579.0
334,0.0,0.0,-0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,244617.0
335,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,244657.0
336,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,244697.0
337,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,244737.0
338,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,244775.0
339,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,244813.0
340,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,244852.0
341,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,244891.0
342,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,244930.0
343,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,244967.0
344,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,245047.0
345,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,245087.0
346,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,245126.0
347,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,245164.0
348,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,245202.0
349,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,245241.0
350,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.55,1.3,-0.55,0.36,0.69,0.31,245280.0
351,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,245317.0
352,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,245357.0
353,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,245396.0
354,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245436.0
355,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245476.0
356,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245514.0
357,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245553.0
358,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245591.0
359,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,245629.0
360,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245667.0
361,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245707.0
362,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245746.0
363,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,245787.0
364,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245826.0
365,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245864.0
366,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,245902.0
367,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,245942.0
368,0.0,0.0,0.0,23.75,16.88,-2.13,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,245981.0
369,0.0,0.0,0.0,23.75,16.88,-2.13,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246020.0
370,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246057.0
371,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,246096.0
372,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,246137.0
373,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246176.0
374,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,246214.0
375,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,246253.0
376,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,246332.0
377,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246371.0
378,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246408.0
379,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246449.0
380,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246488.0
381,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246526.0
382,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246564.0
383,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246605.0
384,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,246644.0
385,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,246683.0
386,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,246722.0
387,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,246760.0
388,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,246799.0
389,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.26,-0.55,0.36,0.69,0.31,246838.0
390,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.55,1.26,-0.55,0.36,0.69,0.31,246877.0
391,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,246915.0
392,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,246953.0
393,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,246993.0
394,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,247031.0
395,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,247071.0
396,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.26,-0.55,0.36,0.69,0.31,247109.0
397,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.26,-0.55,0.36,0.69,0.31,247148.0
398,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,247187.0
399,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.26,-0.55,0.36,0.69,0.31,247227.0
400,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,247265.0
401,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,247304.0
402,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,247343.0
403,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,247383.0
404,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,247420.0
405,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,247458.0
406,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,247497.0
407,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,247536.0
408,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,247577.0
409,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,247615.0
410,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,247653.0
411,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,247694.0
412,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,247733.0
413,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,247772.0
414,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.26,-0.55,0.36,0.69,0.31,247809.0
415,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.26,-0.55,0.36,0.69,0.31,247847.0
416,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,247887.0
417,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,247927.0
418,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,247964.0
419,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248004.0
420,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,248044.0
421,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,248084.0
422,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,248123.0
423,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248160.0
424,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248199.0
425,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248238.0
426,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248276.0
427,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.55,1.3,-0.55,0.36,0.69,0.31,248314.0
428,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.55,1.3,-0.55,0.36,0.69,0.31,248355.0
429,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.55,1.3,-0.55,0.36,0.69,0.31,248394.0
430,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,248434.0
431,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248473.0
432,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,248511.0
433,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,248550.0
434,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.3,-0.55,0.36,0.69,0.31,248589.0
435,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248628.0
436,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,248666.0
437,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,248705.0
438,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,248743.0
439,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,248783.0
440,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.26,-0.55,0.36,0.69,0.31,248823.0
441,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,248861.0
442,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.52,1.26,-0.55,0.36,0.69,0.31,248899.0
443,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,248938.0
444,0.0,0.0,0.0,23.75,16.31,-1.56,-9.5,1.55,1.3,-0.55,0.36,0.69,0.31,248978.0
445,0.0,0.0,0.0,23.75,16.31,-1.56,-9.46,1.52,1.3,-0.55,0.36,0.69,0.31,249015.0
